Id;Label
back-biting;room;1
intriguing;room;1
kind;room;1
air;room;1
nothing;room;1
philanthropic;room;1
pretence;room;1
concern;room;1
government;room;1
room;show;1
room;work;1
desire;room;1
room;trading-post;1
ivory;room;1
percentages;room;1
account;room;1
finger;room;1
room;world;1
room;saints;1
kick;room;1
building;match;1
aristocrat;building;1
building;dressing-case;1
building;candle;1
building;candles;1
building;mats;1
building;clay;1
building;collection;1
building;spears;1
assegais;building;1
building;shields;1
building;knives;1
building;trophies;1
building;business;1
building;fellow;1
building;making;1
building;fragment;1
brick;building;1
building;year;1
Europe;building;1
act;building;1
building;creation;1
building;sixteen;1
building;twenty;1
building;pilgrims;1
building;word;1
building;occupation;1
building;disease;1
back-biting;building;1
building;intriguing;1
air;building;1
building;nothing;1
building;philanthropic;1
building;pretence;1
building;concern;1
building;government;1
building;show;1
building;work;1
building;feeling;1
building;desire;1
building;trading-post;1
building;ivory;1
building;percentages;1
account;building;1
building;finger;1
building;heavens;1
building;world;1
building;saints;1
building;kick;1
aristocrat;match;1
dressing-case;match;1
candle;match;1
candles;match;1
match;mats;1
clay;match;1
collection;match;1
match;spears;1
assegais;match;1
match;shields;1
knives;match;1
match;trophies;1
business;match;1
fellow;match;1
making;match;1
fragment;match;1
brick;match;1
match;year;1
Europe;match;1
act;match;1
creation;match;1
match;sixteen;1
match;twenty;1
match;pilgrims;1
match;word;1
match;occupation;1
disease;match;1
back-biting;match;1
intriguing;match;1
kind;match;1
air;match;1
match;nothing;1
course;match;1
match;philanthropic;1
match;pretence;1
concern;match;1
government;match;1
match;show;1
match;work;1
feeling;match;1
desire;match;1
match;trading-post;1
ivory;match;1
match;percentages;1
account;match;1
finger;match;1
heavens;match;1
match;world;1
match;saints;1
kick;match;1
aristocrat;dressing-case;1
aristocrat;candle;1
aristocrat;candles;1
aristocrat;mats;1
aristocrat;clay;1
aristocrat;collection;1
aristocrat;spears;1
aristocrat;assegais;1
aristocrat;shields;1
aristocrat;knives;1
aristocrat;trophies;1
aristocrat;business;1
aristocrat;fellow;1
aristocrat;making;1
aristocrat;fragment;1
aristocrat;brick;1
aristocrat;year;1
Europe;aristocrat;1
act;aristocrat;1
aristocrat;creation;1
aristocrat;sixteen;1
aristocrat;twenty;1
aristocrat;pilgrims;1
aristocrat;word;1
aristocrat;occupation;1
aristocrat;disease;1
aristocrat;back-biting;1
aristocrat;intriguing;1
aristocrat;kind;1
air;aristocrat;1
aristocrat;nothing;1
aristocrat;course;1
aristocrat;philanthropic;1
aristocrat;pretence;1
aristocrat;concern;1
aristocrat;government;1
aristocrat;show;1
aristocrat;work;1
aristocrat;feeling;1
aristocrat;desire;1
aristocrat;trading-post;1
aristocrat;ivory;1
aristocrat;percentages;1
account;aristocrat;1
aristocrat;finger;1
aristocrat;heavens;1
aristocrat;world;1
aristocrat;saints;1
aristocrat;kick;1
candle;dressing-case;1
candles;dressing-case;1
dressing-case;mats;1
clay;dressing-case;1
collection;dressing-case;1
dressing-case;spears;1
assegais;dressing-case;1
dressing-case;shields;1
dressing-case;knives;1
dressing-case;trophies;1
business;dressing-case;1
dressing-case;fellow;1
dressing-case;making;1
dressing-case;fragment;1
brick;dressing-case;1
dressing-case;year;1
Europe;dressing-case;1
act;dressing-case;1
creation;dressing-case;1
dressing-case;sixteen;1
dressing-case;twenty;1
dressing-case;pilgrims;1
dressing-case;word;1
dressing-case;occupation;1
disease;dressing-case;1
back-biting;dressing-case;1
dressing-case;intriguing;1
dressing-case;kind;1
air;dressing-case;1
dressing-case;nothing;1
course;dressing-case;1
dressing-case;philanthropic;1
dressing-case;pretence;1
concern;dressing-case;1
dressing-case;government;1
dressing-case;show;1
dressing-case;work;1
dressing-case;feeling;1
desire;dressing-case;1
dressing-case;trading-post;1
dressing-case;ivory;1
dressing-case;percentages;1
account;dressing-case;1
dressing-case;finger;1
dressing-case;heavens;1
dressing-case;world;1
dressing-case;saints;1
dressing-case;kick;1
candle;candles;1
candle;mats;1
candle;clay;1
candle;collection;1
candle;spears;1
assegais;candle;1
candle;shields;1
candle;knives;1
candle;trophies;1
business;candle;1
candle;making;1
candle;fragment;1
brick;candle;1
candle;year;1
Europe;candle;1
act;candle;1
candle;creation;1
candle;sixteen;1
candle;twenty;1
candle;occupation;1
candle;disease;1
back-biting;candle;1
candle;intriguing;1
air;candle;1
candle;course;1
candle;philanthropic;1
candle;pretence;1
candle;concern;1
candle;government;1
candle;show;1
candle;work;1
candle;feeling;1
candle;trading-post;1
candle;ivory;1
candle;percentages;1
account;candle;1
candle;finger;1
candle;heavens;1
candle;world;1
candle;saints;1
candle;kick;1
candles;mats;1
candles;clay;1
candles;collection;1
candles;spears;1
assegais;candles;1
candles;shields;1
candles;knives;1
candles;trophies;1
business;candles;1
candles;fellow;1
candles;making;1
candles;fragment;1
brick;candles;1
candles;year;1
Europe;candles;1
act;candles;1
candles;creation;1
candles;sixteen;1
candles;twenty;1
candles;pilgrims;1
candles;word;1
candles;occupation;1
candles;disease;1
back-biting;candles;1
candles;intriguing;1
candles;kind;1
air;candles;1
candles;nothing;1
candles;course;1
candles;philanthropic;1
candles;pretence;1
candles;concern;1
candles;government;1
candles;show;1
candles;work;1
candles;feeling;1
candles;desire;1
candles;trading-post;1
candles;ivory;1
candles;percentages;1
account;candles;1
candles;finger;1
candles;heavens;1
candles;world;1
candles;saints;1
candles;kick;1
clay;mats;1
collection;mats;1
mats;spears;1
assegais;mats;1
mats;shields;1
knives;mats;1
mats;trophies;1
business;mats;1
fellow;mats;1
making;mats;1
fragment;mats;1
brick;mats;1
mats;year;1
Europe;mats;1
act;mats;1
creation;mats;1
mats;sixteen;1
mats;twenty;1
mats;pilgrims;1
mats;word;1
mats;occupation;1
disease;mats;1
back-biting;mats;1
intriguing;mats;1
kind;mats;1
air;mats;1
mats;nothing;1
course;mats;1
mats;philanthropic;1
mats;pretence;1
concern;mats;1
government;mats;1
mats;show;1
mats;work;1
feeling;mats;1
desire;mats;1
mats;trading-post;1
ivory;mats;1
mats;percentages;1
account;mats;1
finger;mats;1
heavens;mats;1
mats;world;1
mats;saints;1
kick;mats;1
clay;collection;1
clay;spears;1
assegais;clay;1
clay;shields;1
clay;knives;1
clay;trophies;1
business;clay;1
clay;fellow;1
clay;making;1
clay;fragment;1
brick;clay;1
clay;year;1
Europe;clay;1
act;clay;1
clay;creation;1
clay;sixteen;1
clay;twenty;1
clay;pilgrims;1
clay;word;1
clay;occupation;1
clay;disease;1
back-biting;clay;1
clay;intriguing;1
clay;kind;1
air;clay;1
clay;nothing;1
clay;course;1
clay;philanthropic;1
clay;pretence;1
clay;concern;1
clay;government;1
clay;show;1
clay;work;1
clay;feeling;1
clay;desire;1
clay;trading-post;1
clay;ivory;1
clay;percentages;1
account;clay;1
clay;finger;1
clay;heavens;1
clay;world;1
clay;saints;1
clay;kick;1
collection;spears;1
assegais;collection;1
collection;shields;1
collection;knives;1
collection;trophies;1
business;collection;1
collection;fellow;1
collection;making;1
collection;fragment;1
brick;collection;1
collection;year;1
Europe;collection;1
act;collection;1
collection;creation;1
collection;sixteen;1
collection;twenty;1
collection;pilgrims;1
collection;word;1
collection;occupation;1
collection;disease;1
back-biting;collection;1
collection;intriguing;1
collection;kind;1
air;collection;1
collection;nothing;1
collection;course;1
collection;philanthropic;1
collection;pretence;1
collection;concern;1
collection;government;1
collection;show;1
collection;work;1
collection;feeling;1
collection;desire;1
collection;trading-post;1
collection;ivory;1
collection;percentages;1
account;collection;1
collection;finger;1
collection;heavens;1
collection;world;1
collection;saints;1
collection;kick;1
assegais;spears;1
knives;spears;1
spears;trophies;1
business;spears;1
fellow;spears;1
making;spears;1
fragment;spears;1
brick;spears;1
spears;year;1
Europe;spears;1
act;spears;1
creation;spears;1
sixteen;spears;1
spears;twenty;1
pilgrims;spears;1
spears;word;1
occupation;spears;1
disease;spears;1
back-biting;spears;1
intriguing;spears;1
kind;spears;1
nothing;spears;1
course;spears;1
philanthropic;spears;1
pretence;spears;1
concern;spears;1
government;spears;1
show;spears;1
spears;work;1
feeling;spears;1
desire;spears;1
spears;trading-post;1
ivory;spears;1
percentages;spears;1
account;spears;1
finger;spears;1
heavens;spears;1
spears;world;1
saints;spears;1
kick;spears;1
assegais;shields;1
assegais;knives;1
assegais;trophies;1
assegais;business;1
assegais;fellow;1
assegais;making;1
assegais;fragment;1
assegais;brick;1
assegais;year;1
Europe;assegais;1
act;assegais;1
assegais;creation;1
assegais;sixteen;1
assegais;twenty;1
assegais;pilgrims;1
assegais;word;1
assegais;occupation;1
assegais;disease;1
assegais;back-biting;1
assegais;intriguing;1
assegais;kind;1
air;assegais;1
assegais;nothing;1
assegais;course;1
assegais;philanthropic;1
assegais;pretence;1
assegais;concern;1
assegais;government;1
assegais;show;1
assegais;work;1
assegais;feeling;1
assegais;desire;1
assegais;trading-post;1
assegais;ivory;1
assegais;percentages;1
account;assegais;1
assegais;finger;1
assegais;heavens;1
assegais;world;1
assegais;saints;1
assegais;kick;1
knives;shields;1
shields;trophies;1
business;shields;1
fellow;shields;1
making;shields;1
fragment;shields;1
brick;shields;1
shields;year;1
Europe;shields;1
act;shields;1
creation;shields;1
shields;sixteen;1
shields;twenty;1
pilgrims;shields;1
shields;word;1
occupation;shields;1
disease;shields;1
back-biting;shields;1
intriguing;shields;1
kind;shields;1
nothing;shields;1
course;shields;1
philanthropic;shields;1
pretence;shields;1
concern;shields;1
government;shields;1
shields;show;1
shields;work;1
feeling;shields;1
desire;shields;1
shields;trading-post;1
ivory;shields;1
percentages;shields;1
account;shields;1
finger;shields;1
heavens;shields;1
shields;world;1
saints;shields;1
kick;shields;1
knives;trophies;1
business;knives;1
fellow;knives;1
knives;making;1
fragment;knives;1
brick;knives;1
knives;year;1
Europe;knives;1
act;knives;1
creation;knives;1
knives;sixteen;1
knives;twenty;1
knives;pilgrims;1
knives;word;1
knives;occupation;1
disease;knives;1
back-biting;knives;1
intriguing;knives;1
kind;knives;1
air;knives;1
knives;nothing;1
course;knives;1
knives;philanthropic;1
knives;pretence;1
concern;knives;1
government;knives;1
knives;show;1
knives;work;1
feeling;knives;1
desire;knives;1
knives;trading-post;1
ivory;knives;1
knives;percentages;1
account;knives;1
finger;knives;1
heavens;knives;1
knives;world;1
knives;saints;1
kick;knives;1
business;trophies;1
fellow;trophies;1
making;trophies;1
fragment;trophies;1
brick;trophies;1
trophies;year;1
Europe;trophies;1
act;trophies;1
creation;trophies;1
sixteen;trophies;1
trophies;twenty;1
pilgrims;trophies;1
trophies;word;1
occupation;trophies;1
disease;trophies;1
back-biting;trophies;1
intriguing;trophies;1
kind;trophies;1
air;trophies;1
nothing;trophies;1
course;trophies;1
philanthropic;trophies;1
pretence;trophies;1
concern;trophies;1
government;trophies;1
show;trophies;1
trophies;work;1
feeling;trophies;1
desire;trophies;1
trading-post;trophies;1
ivory;trophies;1
percentages;trophies;1
account;trophies;1
finger;trophies;1
heavens;trophies;1
trophies;world;1
saints;trophies;1
kick;trophies;1
business;fragment;1
brick;business;1
business;year;1
act;business;1
business;creation;1
business;sixteen;1
business;twenty;1
business;occupation;1
business;disease;1
back-biting;business;1
business;intriguing;1
business;philanthropic;1
business;concern;1
business;government;1
business;work;1
business;trading-post;1
business;percentages;1
business;finger;1
business;heavens;1
business;saints;1
business;kick;1
fellow;fragment;1
brick;fellow;1
fellow;year;1
act;fellow;1
creation;fellow;1
fellow;sixteen;1
fellow;twenty;1
fellow;word;1
fellow;occupation;1
disease;fellow;1
back-biting;fellow;1
fellow;intriguing;1
fellow;philanthropic;1
concern;fellow;1
fellow;government;1
fellow;show;1
feeling;fellow;1
fellow;trading-post;1
fellow;percentages;1
fellow;finger;1
fellow;heavens;1
fellow;saints;1
fellow;kick;1
fragment;making;1
brick;making;1
making;year;1
act;making;1
creation;making;1
making;sixteen;1
making;twenty;1
making;word;1
making;occupation;1
disease;making;1
back-biting;making;1
intriguing;making;1
making;philanthropic;1
concern;making;1
government;making;1
making;show;1
making;work;1
making;trading-post;1
making;percentages;1
finger;making;1
heavens;making;1
making;saints;1
kick;making;1
bricks;bricks;1
brick;fragment;1
fragment;year;1
Europe;fragment;1
act;fragment;1
creation;fragment;1
fragment;sixteen;1
fragment;twenty;1
fragment;pilgrims;1
fragment;word;1
fragment;occupation;1
disease;fragment;1
back-biting;fragment;1
fragment;intriguing;1
fragment;kind;1
air;fragment;1
fragment;philanthropic;1
fragment;pretence;1
concern;fragment;1
fragment;government;1
fragment;show;1
fragment;work;1
feeling;fragment;1
desire;fragment;1
fragment;trading-post;1
fragment;ivory;1
fragment;percentages;1
account;fragment;1
finger;fragment;1
fragment;heavens;1
fragment;saints;1
fragment;kick;1
brick;year;1
Europe;brick;1
act;brick;1
brick;creation;1
brick;sixteen;1
brick;twenty;1
brick;pilgrims;1
brick;word;1
brick;occupation;1
brick;disease;1
back-biting;brick;1
brick;intriguing;1
brick;kind;1
air;brick;1
brick;nothing;1
brick;course;1
brick;philanthropic;1
brick;pretence;1
brick;concern;1
brick;government;1
brick;show;1
brick;work;1
brick;feeling;1
brick;desire;1
brick;trading-post;1
brick;ivory;1
brick;percentages;1
account;brick;1
brick;finger;1
brick;heavens;1
brick;world;1
brick;saints;1
brick;kick;1
act;year;1
creation;year;1
sixteen;year;1
twenty;year;1
pilgrims;year;1
occupation;year;1
disease;year;1
back-biting;year;1
intriguing;year;1
air;year;1
nothing;year;1
philanthropic;year;1
pretence;year;1
concern;year;1
government;year;1
show;year;1
work;year;1
feeling;year;1
desire;year;1
trading-post;year;1
percentages;year;1
account;year;1
finger;year;1
heavens;year;1
world;year;1
saints;year;1
kick;year;1
Europe;act;1
Europe;creation;1
Europe;sixteen;1
Europe;twenty;1
Europe;occupation;1
Europe;disease;1
Europe;back-biting;1
Europe;intriguing;1
Europe;philanthropic;1
Europe;concern;1
Europe;government;1
Europe;show;1
Europe;feeling;1
Europe;desire;1
Europe;trading-post;1
Europe;percentages;1
Europe;finger;1
Europe;saints;1
Europe;kick;1
act;creation;1
act;sixteen;1
act;twenty;1
act;pilgrims;1
act;word;1
act;occupation;1
act;back-biting;1
act;intriguing;1
act;course;1
act;philanthropic;1
act;pretence;1
act;concern;1
act;government;1
act;show;1
act;work;1
act;feeling;1
act;desire;1
act;trading-post;1
act;ivory;1
act;percentages;1
account;act;1
act;finger;1
act;heavens;1
act;world;1
act;saints;1
act;kick;1
creation;sixteen;1
creation;twenty;1
creation;pilgrims;1
creation;word;1
creation;occupation;1
creation;disease;1
back-biting;creation;1
creation;intriguing;1
creation;kind;1
air;creation;1
creation;nothing;1
course;creation;1
creation;philanthropic;1
creation;pretence;1
concern;creation;1
creation;government;1
creation;show;1
creation;work;1
creation;feeling;1
creation;desire;1
creation;trading-post;1
creation;ivory;1
creation;percentages;1
account;creation;1
creation;finger;1
creation;heavens;1
creation;saints;1
creation;kick;1
sixteen;twenty;1
pilgrims;sixteen;1
sixteen;word;1
occupation;sixteen;1
disease;sixteen;1
back-biting;sixteen;1
intriguing;sixteen;1
kind;sixteen;1
air;sixteen;1
nothing;sixteen;1
course;sixteen;1
philanthropic;sixteen;1
pretence;sixteen;1
concern;sixteen;1
government;sixteen;1
show;sixteen;1
sixteen;work;1
feeling;sixteen;1
desire;sixteen;1
sixteen;trading-post;1
ivory;sixteen;1
percentages;sixteen;1
account;sixteen;1
finger;sixteen;1
heavens;sixteen;1
sixteen;world;1
saints;sixteen;1
kick;sixteen;1
pilgrims;twenty;1
twenty;word;1
occupation;twenty;1
disease;twenty;1
back-biting;twenty;1
intriguing;twenty;1
kind;twenty;1
air;twenty;1
nothing;twenty;1
course;twenty;1
philanthropic;twenty;1
pretence;twenty;1
concern;twenty;1
government;twenty;1
show;twenty;1
twenty;work;1
feeling;twenty;1
desire;twenty;1
trading-post;twenty;1
ivory;twenty;1
percentages;twenty;1
account;twenty;1
finger;twenty;1
heavens;twenty;1
twenty;world;1
saints;twenty;1
kick;twenty;1
occupation;pilgrims;1
back-biting;pilgrims;1
intriguing;pilgrims;1
philanthropic;pilgrims;1
government;pilgrims;1
pilgrims;trading-post;1
percentages;pilgrims;1
heavens;pilgrims;1
pilgrims;saints;1
kick;pilgrims;1
occupation;word;1
disease;word;1
back-biting;word;1
intriguing;word;1
philanthropic;word;1
government;word;1
show;word;1
trading-post;word;1
percentages;word;1
account;word;1
finger;word;1
saints;word;1
kick;word;1
disease;occupation;1
back-biting;occupation;1
intriguing;occupation;1
kind;occupation;1
air;occupation;1
nothing;occupation;1
course;occupation;1
occupation;philanthropic;1
occupation;pretence;1
concern;occupation;1
government;occupation;1
occupation;show;1
occupation;work;1
feeling;occupation;1
desire;occupation;1
occupation;trading-post;1
ivory;occupation;1
occupation;percentages;1
account;occupation;1
finger;occupation;1
heavens;occupation;1
occupation;world;1
occupation;saints;1
kick;occupation;1
back-biting;disease;1
disease;intriguing;1
course;disease;1
disease;philanthropic;1
disease;pretence;1
concern;disease;1
disease;government;1
disease;show;1
disease;work;1
disease;feeling;1
desire;disease;1
disease;trading-post;1
disease;ivory;1
disease;percentages;1
account;disease;1
disease;finger;1
disease;heavens;1
disease;saints;1
disease;kick;1
back-biting;intriguing;1
back-biting;kind;1
air;back-biting;1
back-biting;nothing;1
back-biting;course;1
back-biting;philanthropic;1
back-biting;pretence;1
back-biting;concern;1
back-biting;government;1
back-biting;show;1
back-biting;work;1
back-biting;feeling;1
back-biting;desire;1
back-biting;trading-post;1
back-biting;ivory;1
back-biting;percentages;1
account;back-biting;1
back-biting;finger;1
back-biting;heavens;1
back-biting;world;1
back-biting;saints;1
back-biting;kick;1
intriguing;kind;1
air;intriguing;1
intriguing;nothing;1
course;intriguing;1
intriguing;philanthropic;1
intriguing;pretence;1
concern;intriguing;1
government;intriguing;1
intriguing;show;1
intriguing;work;1
feeling;intriguing;1
desire;intriguing;1
intriguing;trading-post;1
intriguing;ivory;1
intriguing;percentages;1
account;intriguing;1
finger;intriguing;1
heavens;intriguing;1
intriguing;world;1
intriguing;saints;1
intriguing;kick;1
